,nodeA,nodeB,polarity
18461,Jeb Bush,Scott Walker,-0.4076
18462,Lewis,Mark Milley,-0.296
18463,Usama bin Laden's,bin Laden's,0.4767
18464,François Hollande,Obama,0.4019
18465,David Cameron,François Hollande,0.4019
18466,David Cameron,Obama,0.4019
18467,Hollande,Obama,-0.4767
18468,John Kerry,Sergey Lavrov,0.0
18469,Jeb Bush,Marco Rubio,0.0
18470,Bernie Sanders,Hillary Clinton's,0.875
18471,Donald Trump,Ted Cruz,0.0
18472,Bernie Sanders,Donald Trump,0.0
18473,Hillary Clinton's,Latino,0.7096
18474,Bernie Sanders,Donald Trump,-0.4939
18475,Donald Trump,Marco Rubio,0.2263
18476,Jeb Bush,John Kasich,-0.3412
18477,Bernie Sanders,Clinton,0.8885
18478,Hillary Clinton,Manchester,-0.6858
18479,Hillary Clinton,Keene,-0.6858
18480,Barack Obama,Hillary Clinton,-0.6858
18481,Keene,Manchester,-0.6858
18482,Barack Obama,Manchester,-0.6858
18483,Barack Obama,Keene,-0.6858
18484,Bernie Sanders',Hillary Clinton,0.705
18485,Paul,Rand,0.2023
18486,Cruz,Ted Cruz,-0.6486
18487,Bernie Sanders,Hillary Clinton,0.4588
18488,Clinton,Clinton,0.8126
18489,Collins Njehia,Obama,0.0
18490,George H.W. Bush,Saddam Hussein,-0.3008
18491,Bill Clinton,George H.W. Bush,-0.3008
18492,George H.W. Bush,George W. Bush,-0.3008
18493,Bill Clinton,Saddam Hussein,-0.3008
18494,George W. Bush,Saddam Hussein,-0.3008
18495,Bill Clinton,George W. Bush,-0.3008
18496,Clinton,James Rubin,-0.5267
18497,Hatch,Obama,-0.6369
18498,Hatch,Scalia,-0.6369
18499,Hatch,Merrick Garland,-0.6369
18500,Obama,Scalia,-0.6369
18501,Merrick Garland,Obama,-0.6369
18502,Merrick Garland,Scalia,-0.6369
18503,Garland,Hatch,-0.4215
18504,Garland,Orrin Hatch,-0.8313
18505,Antonin Scalia,Scalia,0.5719
18506,Ginsburg,Natalie Portman,0.0
18507,Clinton,Michael Briggs,0.4019
18508,Bush,Cruz,0.9459
18509,Mike Huckabee,Rick Santorum,0.9022
18510,Cruz,Mike Huckabee,0.9022
18511,Cruz,Rick Santorum,0.9022
18512,Cruz,Cruz,-0.0352
18513,Hillary Clinton’s,Tim Kaine,0.128
18514,Donald Trump,Hillary Clinton’s,0.128
18515,Donald Trump,Tim Kaine,0.128
18516,Chris Wallace,James Comey,0.4588
18517,Clinton,Comey,0.0
18518,Barack Obama,Clinton,0.25
18519,Clinton,Hillary Rotten Clinton,-0.7003
18520,Clinton,Rodham,-0.7003
18521,Hillary Rotten Clinton,Rodham,-0.7003
18522,Clinton,John Kerry,-0.296
18523,Bryan Howard,Ducey,-0.2732
18524,Bernie Sanders,Hillary Clinton,0.0202
18525,Clinton,Donald Trump,-0.5574
18526,Clinton,Obama,0.34
18527,Clinton,Trump,0.0
18528,Chris Stevens,Clinton,-0.836
18529,Cruz,Paul,0.5574
18530,Bernie Sanders,Paul,0.5574
18531,Bernie Sanders,Cruz,0.5574
18532,Bernie Sanders,Hillary Clinton,0.3724
18533,Carly Fiorina,Mike Huckabee,0.0
18534,Mike Huckabee,Rick Santorum,0.0
18535,Carly Fiorina,Rick Santorum,0.0
18536,Carly Fiorina,Mike Huckabee,0.0
18537,Mike Huckabee,Rick Santorum,0.0
18538,Carly Fiorina,Rick Santorum,0.0
18539,Carson,Neil Cavuto,0.0
18540,Carson,Neil Cavuto,0.0
18541,Chris Christie,John Kasich,0.0
18542,John Kasich,Marco Rubio,0.0
18543,Donald Trump,John Kasich,0.0
18544,John Kasich,Ted Cruz,0.0
18545,Ben Carson,John Kasich,0.0
18546,Jeb Bush,John Kasich,0.0
18547,Chris Christie,Marco Rubio,0.0
18548,Chris Christie,Donald Trump,0.0
18549,Chris Christie,Ted Cruz,0.0
18550,Ben Carson,Chris Christie,0.0
18551,Chris Christie,Jeb Bush,0.0
18552,Donald Trump,Marco Rubio,0.0
18553,Marco Rubio,Ted Cruz,0.0
18554,Ben Carson,Marco Rubio,0.0
18555,Jeb Bush,Marco Rubio,0.0
18556,Donald Trump,Ted Cruz,0.0
18557,Ben Carson,Donald Trump,0.0
18558,Donald Trump,Jeb Bush,0.0
18559,Ben Carson,Ted Cruz,0.0
18560,Jeb Bush,Ted Cruz,0.0
18561,Ben Carson,Jeb Bush,0.0
18562,Chris Christie,John Kasich,0.0
18563,John Kasich,Marco Rubio,0.0
18564,Donald Trump,John Kasich,0.0
18565,John Kasich,Ted Cruz,0.0
18566,Ben Carson,John Kasich,0.0
18567,Jeb Bush,John Kasich,0.0
18568,Chris Christie,Marco Rubio,0.0
18569,Chris Christie,Donald Trump,0.0
18570,Chris Christie,Ted Cruz,0.0
18571,Ben Carson,Chris Christie,0.0
18572,Chris Christie,Jeb Bush,0.0
18573,Donald Trump,Marco Rubio,0.0
18574,Marco Rubio,Ted Cruz,0.0
18575,Ben Carson,Marco Rubio,0.0
18576,Jeb Bush,Marco Rubio,0.0
18577,Donald Trump,Ted Cruz,0.0
18578,Ben Carson,Donald Trump,0.0
18579,Donald Trump,Jeb Bush,0.0
18580,Ben Carson,Ted Cruz,0.0
18581,Jeb Bush,Ted Cruz,0.0
18582,Ben Carson,Jeb Bush,0.0
18583,Jeanette Dietzenbach,Ted Cruz,0.2732
18584,Cruz,Cruz,0.9212
18585,Cruz,Scott Reed,0.765
18586,Megyn Kelly,Netanyahu,0.3182
18587,Jonathan Wachtel,Kimberly Schwandt,0.0
18588,Graham,Rand Paul,-0.0015
18589,Graham,McCain,0.0
18590,Jon Seaton,Lindsey Graham,0.3818
18591,Graham,Lindsey Graham,0.3818
18592,Graham,Jon Seaton,0.3818
18593,Donald Trump,Hillary Clinton,0.1779
18594,Clinton,Clinton,0.0
18595,John McCain,Paul D. Ryan,0.3182
18596,Clinton,John Podesta,0.0
18597,Clinton,Trump,0.7828
18598,Clinton,Clinton,0.0
18599,Clinton,Crimea,0.7269
18600,Clinton,Douglas G. Elmets,-0.3612
18601,Clinton,Ronald Reagan,-0.3612
18602,Douglas G. Elmets,Ronald Reagan,-0.3612
18603,Clinton,Mark Cuban,0.6124
18604,Clinton,Richard Hanna,0.3182
18605,Chris Christie,Jeb Bush,0.0258
18606,Clinton,Jeb Bush,0.0258
18607,Chris Christie,Clinton,0.0258
18608,Carter Wrenn,Clinton,0.0644
18609,Clinton,Obama,0.4767
18610,Clinton,Dennis Nelson,0.7579
18611,Clinton,Trump,-0.1901
18612,Clinton,Jerry Crawford,0.2023
18613,Clinton,Harry M. Reid,-0.2732
18614,Clinton,D-Nev,-0.2732
18615,D-Nev,Harry M. Reid,-0.2732
18616,Clinton,Clinton,0.5994
18617,Bill,Hillary Clinton,-0.9224
18618,Bill,Bill,-0.9224
18619,Bill,Hillary Clinton,-0.9224
18620,Bill Clinton,Juanita Broaddrick,-0.6808
18621,Clinton,John Podesta,0.0
18622,Clinton,Clinton,0.0
18623,Clinton,John Podesta,0.0
18624,Anderson Cooper,Martha Raddatz,0.0
18625,Clinton,Hillary Clinton,0.4404
18626,Clinton,Trump,0.5267
18627,Glenn Leathley,Olivia,-0.4939
18628,Matthew James,Sarah Wilson,-0.34
18629,Brian Murphy,Karla Adam,0.0
18630,Hugh Naylor,Karla Adam,0.0
18631,Brian Murphy,Hugh Naylor,0.0
18632,Ben Carson,Donald Trump,-0.6705
18633,Carson,Trump,0.2263
18634,Eric Fehrnstrom,Trump,0.2263
18635,Carson,Eric Fehrnstrom,0.2263
18636,Kean,Pollyanna-ish,0.0
18637,Carson,Trump,0.34
18638,Reince Priebus,Scott Walker,0.4019
18639,Carson,Trump,0.0
18640,Ben Carson,Donald Trump,0.3818
18641,David McIntosh,Donald Trump,0.3818
18642,Ben Carson,David McIntosh,0.3818
18643,Chris Christie,Kenneth G. Langone,-0.5233
18644,Peter A. Wish,Romney,0.4019
18645,Hillary,Hillary,-0.3071
18646,Austin Barbour,Jeb Bush,-0.6597
18647,Barry Goldwater,George McGovern,0.2631
18648,John Kasich,Voinovich,0.0258
18649,Becky Love,Kathy Potts,0.743
18650,Becky Love,Newt Gingrich,0.743
18651,Kathy Potts,Newt Gingrich,0.743
18652,Donald Trump,Hillary Clinton,-0.2732
18653,Clinton,Romney,0.0
18654,John Sides,Lynn Vavreck,0.0
18655,Sides,Vavreck,0.0
18656,Clinton,Trump,-0.5106
18657,Clinton,Clinton,-0.5106
18658,Clinton,Trump,-0.5106
18659,Jeb Bush,Mitt Romney,0.0
18660,Koch,Walker,0.6369
18661,Bush,Obama,0.467
18662,Heather,Ledezma,0.0
18663,DES MOINES,Donald Trump,0.5859
18664,Joni Ernst,R-Iowa,0.0
18665,Cami Anderson,Michelle Rhee,-0.6124
18666,John Deasy,Michelle Rhee,-0.6124
18667,Cami Anderson,John Deasy,-0.6124
18668,Joel Klein,White,0.6369
18669,White,White,0.4939
18670,Douglas Holtz-Eakin,George W. Bush,-0.1779
18671,David Cheplak,Sun,0.4019
18672,D-Md,Elijah Cummings,0.0
18673,Donald Trump,McCain,0.8591
18674,Cindy,McCain,-0.4767
18675,Hillary Clinton,McCain,-0.4767
18676,Cindy,Hillary Clinton,-0.4767
18677,Khan,McCain,-0.936
18678,Bush,Jake Tapper,-0.128
18679,Bush,Trump,0.4215
18680,Bashar Assad,Trump,0.4215
18681,Bashar Assad,Bush,0.4215
18682,Bush,Trump,0.3182
18683,Bush,George W. Bush,0.3182
18684,George W. Bush,Trump,0.3182
18685,FDR,Trump,-0.4588
18686,Bush,Trump,0.4019
18687,Donald Trump,Hillary Clinton,0.5927
18688,Clinton,Hillary Clinton,0.5927
18689,Clinton,Donald Trump,0.5927
18690,Clinton,Trump,0.5719
18691,Clinton,Libertarian Gary Johnson,0.7269
18692,Clinton,Jill Stein,0.7269
18693,Jill Stein,Libertarian Gary Johnson,0.7269
18694,Clinton,Trump,0.0
18695,Hillary Clinton,Lisa R. Bardack,0.0
18696,Clinton,Clinton,0.0
18697,Clinton,Domenico Montanaro,0.0
18698,Clinton,Nick Merrill,0.1779
18699,Clinton,Tamara Keith,0.2584
18700,Donald Trump,Trump,0.0772
18701,Frank Gehry,Frankenstein,-0.2732
18702,Marco Rubio,Ted Cruz,0.34
18703,Jonah Goldberg,Reagan,0.0
18704,Scott Walker,The Donald,-0.3818
18705,Dan Coats,Mike Pence,0.0098
18706,John Kasich,Ted Cruz,0.7096
18707,Cruz,Kasich,0.4019
18708,Cruz,Donald Trump,0.4019
18709,Donald Trump,Kasich,0.4019
18710,Cruz,Kasich,0.25
18711,Cruz,Donald Trump,0.0
18712,Donald Trump's,Hillary Clinton's,0.0
18713,Clinton,Mike Pence,0.0
18714,Mike Pence,Tim Kaine,0.0
18715,Clinton,Tim Kaine,0.0
18716,Pence,Ryan,0.0
18717,Ryan,Trump,0.0
18718,Pence,Trump,0.0
18719,Kelly Flinn,Politico,0.0
18720,Interviewer Lesley Stahl,Ted Cruz,-0.4404
18721,Bill,Hillary,0.3182
18722,Clinton,Hillary,0.3182
18723,Bill,Clinton,0.3182
18724,Clinton,Clinton,0.2263
18725,Clinton,Jake Tapper,-0.4404
18726,Donald Trump,Hillary Clinton,-0.2732
18727,Clinton,Clinton,0.0
18728,Clinton,Lisa Bardack,0.2732
18729,Gary Johnson,Jill Stein,0.8999
18730,Gary Johnson's,Jon Husted,0.5487
18731,Alex Manning,Paul Detrick,0.0
18732,Christoph Reuter,Der Spiegel's,0.6369
18733,Der Spiegel,Haji Bakr,-0.34
18734,Der Spiegel's,Saddam,0.3818
18735,Saddam,Saddam,0.2023
18736,Abu Bakr al-Baghdadi,Bakr,0.4767
18737,Bakr,Hisham al-Hashimi,0.0
18738,Der Spiegel,Haji Bakr,-0.0772
18739,Der Spiegel's,Reuter,0.0
18740,Der Spiegel's,Saddam,0.0
18741,Reuter,Saddam,0.0
18742,Trump,Vladimir Putin,-0.6808
18743,Kim,Trump,-0.5499
18744,Kim Jong Un,Putin,0.2732
18745,Donald Trump,Hillary Clinton,-0.3415
18746,Barack Obama,Clinton,-0.9313
18747,Hassan Haj Ali,Suqour al-Jabal,0.1531
18748,Missy Ryan,Sam Rifaie,0.0
18749,David Sweat,Richard Matt,-0.5106
18750,Sweat,Wylie,-0.5106
18751,Mitchell,Wylie,-0.5106
18752,Mitchell,Sweat,-0.5106
18753,Joseph D'Amico,Mitchell,-0.5106
18754,Mitchell,Wylie,0.0
18755,Hillary Clinton,James Comey,0.2023
18756,Chris Wallace,Comey,-0.0951
18757,Chris Wallace,Clinton,-0.0951
18758,Clinton,Comey,-0.0951
18759,Comey,Comey,0.6249
18760,Clinton,Comey,0.0
18761,Clinton,Comey,0.0
18762,Ben Sasse,R-Neb.,0.0
18763,Ben Sasse,Clinton,0.0
18764,Ben Sasse,Twitter,0.0
18765,Clinton,R-Neb.,0.0
18766,R-Neb.,Twitter,0.0
18767,Clinton,Twitter,0.0
18768,John McCain,R-Ariz.,-0.0807
18769,Jefferson Davis,Robert E. Lee,0.4939
18770,Jefferson Davis,P.G. T. Beauregard,0.4939
18771,P.G. T. Beauregard,Robert E. Lee,0.4939
18772,Phyllis Schlafly,Thomas Jefferson,0.4215
18773,George Wallace,Jefferson Davis,0.3612
18774,George Wallace,Joe McCarthy,0.3612
18775,Jefferson Davis,Joe McCarthy,0.3612
18776,John Winthrop,Ronald Reagan,0.0
18777,Grover Norquist,Reagan,-0.5994
18778,Gorbachev,Reagan,-0.1779
18779,Bernie Sanders,Hillary Clinton's,0.2732
18780,Clinton,Obama,0.5267
18781,Clinton,Robby Mook,0.7717
18782,Bernie Sanders,Clinton,0.7717
18783,Bernie Sanders,Robby Mook,0.7717
18784,Barack Obama,Clinton,-0.5267
18785,Clinton,Madison,-0.4767
18786,Clinton,Clinton,-0.4767
18787,Clinton,Madison,-0.4767
18788,Jeff Weaver,Suzanne Malveaux,0.0
18789,Bernie Sanders,Hillary Clinton,0.7906
18790,Clinton,Dan Schnur,0.319
18791,Jane,Tulsi Gabbard,0.6597
18792,Jayhawk,Ted Cruz,0.0
18793,Jayhawk,Marco Rubio,0.0
18794,Marco Rubio,Ted Cruz,0.0
18795,Cruz,Trump,0.0
18796,Johnson,Libertarianism,0.2263
18797,Joe Brezny,Johnson,0.8074
18798,Joe Brezny,Weld,0.8074
18799,Johnson,Weld,0.8074
18800,Johnson,Montanan,0.34
18801,Denny Rehberg,Jon Tester,0.1027
18802,Kennedy,Scalia,0.5267
18803,Scalia,Scalia,0.7269
18804,Bill Clinton,Hillary Clinton,0.7717
18805,George Soros,Hillary Clinton,0.8442
18806,Hillary Clinton,S. Donald Sussman,0.8442
18807,George Soros,S. Donald Sussman,0.8442
18808,Bernie Sanders,Clinton,-0.128
18809,Bill Clinton,Clintons,0.4404
18810,Bill Clinton,Sussman,0.743
18811,Clintons,Sussman,0.743
18812,Bill Clinton,Clintons,0.743
18813,Barney Frank,Clinton,0.4019
18814,Clinton,Hamilton “Tony” James,0.0
18815,Byron Wien,Warren Buffett,0.0
18816,Warren Buffett,Wesley Edens,0.0
18817,Byron Wien,Wesley Edens,0.0
18818,Clinton,Robert Rubin,0.34
18819,Bill Clinton,Clinton,0.34
18820,Bill Clinton,Robert Rubin,0.34
18821,Hillary Clinton,Jeff Hauser,0.1779
18822,Elizabeth Warren,Hillary Clinton,0.1779
18823,Elizabeth Warren,Jeff Hauser,0.1779
18824,Clinton,Rubin,0.0
18825,Clinton,Roger Altman,0.0
18826,Roger Altman,Rubin,0.0
18827,Clinton,Jeannie,0.4019
18828,Clinton,Jonathan Lavine,0.4019
18829,Jeannie,Jonathan Lavine,0.4019
18830,Bal Das,Bill Clinton,0.0
18831,Bill Clinton,Valérie Demont,0.0
18832,Bill Clinton,Pepper Hamilton,0.0
18833,Bal Das,Valérie Demont,0.0
18834,Bal Das,Pepper Hamilton,0.0
18835,Pepper Hamilton,Valérie Demont,0.0
18836,Abby Phillip,Rosalind S. Helderman,0.0
18837,John Wagner,Rosalind S. Helderman,0.0
18838,Abby Phillip,John Wagner,0.0
18839,Jeb,Jeb,0.0
18840,Bin Laden,Rice,0.5719
18841,Donald Trump,Jeb Bush,0.4215
18842,Clinton,Obama,0.0258
18843,Clinton,Jeb,-0.5983
18844,Bush,Jeb,0.0
18845,Paul,Rand Paul,0.3612
18846,Mitch McConnell,Rand Paul,0.3612
18847,Mitch McConnell,Paul,0.3612
18848,John McCain,Paul,0.0516
18849,Adam Jentleson,Reid,-0.4168
18850,Ernest Moniz,John Kerry,0.8743
18851,Jack Lew,John Kerry,0.8743
18852,Ernest Moniz,Jack Lew,0.8743
18853,Kerry,Marco Rubio,0.0
18854,Bob Corker,R-Tenn.,0.2263
18855,Ben Cardin,D-Md,0.296
18856,Ben Cardin,Bob Menendez,0.296
18857,Bob Menendez,D-Md,0.296
18858,Nancy Pelosi,Obama,0.5994
18859,D-Ill,Jan Schakowsky,0.7425
18860,Elizabeth Warren,Obama,0.5859
18861,Fuente Latina,Rafael Anibal,-0.4939
18862,Charlie Hebdo,Stéphane Charbonnier,-0.128
18863,Ben Carson,John Kasich,0.7351
18864,Rand Paul,Rick Perry,0.0
18865,Rand Paul,Rick Santorum,0.0
18866,Lindsey Graham,Rand Paul,0.0
18867,Rick Perry,Rick Santorum,0.0
18868,Lindsey Graham,Rick Perry,0.0
18869,Lindsey Graham,Rick Santorum,0.0
18870,Donald Trump,Jeb Bush,0.0
18871,Marco Rubio,Ted Cruz,0.0
18872,Bush,Ted Cruz,0.0
18873,Bush,Marco Rubio,0.0
18874,Kasich - A,Walker,0.0
18875,Jeb Bush,Marco Rubio,0.34
18876,Rick Perry,Ted Cruz,0.0
18877,Cruz,Perry,0.4019
18878,John Kasich,Scott Walker,0.4497
18879,David Drucker,Donald Trump,0.0
18880,David Drucker,Ted Cruz,0.0
18881,Donald Trump,Ted Cruz,0.0
18882,Cruz,Trump,-0.1027
18883,Cruz,Rick Tyler,0.0
18884,Jeb,Rubio,0.4215
18885,Cruz,Jeb,0.4215
18886,Bush,Jeb,0.4215
18887,Cruz,Rubio,0.4215
18888,Bush,Rubio,0.4215
18889,Bush,Cruz,0.4215
18890,Ben Domenech,Trump,0.4767
18891,Donald Trump,Jeb Bush,0.4019
18892,Brad Woodhouse,Ford O’Connell,0.296
18893,Chris Stirewalt,Ford O’Connell,0.296
18894,Brad Woodhouse,Chris Stirewalt,0.296
18895,George W. Bush,Jeb,0.0
18896,Greg Reed,Walker,0.0258
18897,Beau,Josh Alcorn,0.4939
18898,Hillary Clinton’s,Michael Mukasey,-0.296
18899,Brad Woodhouse,Ford O’Connell,0.296
18900,Chris Stirewalt,Ford O’Connell,0.296
18901,Brad Woodhouse,Chris Stirewalt,0.296
18902,Hillary,Martin O’Malley,0.7506
18903,D-Md,Hillary,0.7506
18904,Hillary,Hillary Clinton,0.7506
18905,D-Md,Martin O’Malley,0.7506
18906,Hillary Clinton,Martin O’Malley,0.7506
18907,D-Md,Hillary Clinton,0.7506
18908,Mike Huckabee,R-Ark,0.0
18909,Dan Kahan,egalitarian,0.0
18910,Clinton,Clinton,-0.4767
18911,Clinton,Trump,0.0
18912,Bernie Sanders,Hillary Clinton,-0.34
18913,Blitzer,Clinton,-0.3818
18914,Clinton,Clinton,0.5423
18915,Clinton,Dana Bash,0.0
18916,Bash,Clinton,-0.2023
18917,Clinton,Clinton,-0.8074
18918,John Boehner,Mitch McConnell,-0.5574
18919,Mitch McConnell,Obama,-0.5574
18920,John Boehner,Obama,-0.5574
18921,Clinton,Hillary Clinton's,0.0387
18922,Clinton,Huma Abedin,0.4767
18923,Clinton,Jake Sullivan,0.2732
18924,Clinton,Sullivan,0.0
18925,Brian Fallon,Clinton,0.0
18926,Clinton,Ed,0.0
18927,Donald Trump,Ted Cruz,-0.2434
18928,Cruz,Paul Manafort,0.3527
18929,Paul Manafort,Trump,0.3527
18930,Cruz,Trump,0.3527
18931,Beck,Roger Stone,0.0258
18932,Cruz,Donald,-0.3818
18933,Cruz,Ted Cruz,0.4767
18934,Cruz,Cruz,0.4404
18935,Cruz,Elliott Kelley,0.765
18936,Cruz,Kyle Kilgore,0.4404
18937,Dunn,John Kasich,-0.4215
18938,Dunn,Hillary Clinton,0.4939
18939,Jose A. DelReal,Sean Sullivan,0.0
18940,Jose A. DelReal,Katie Zezima,0.0
18941,Katie Zezima,Sean Sullivan,0.0
18942,Hillary Clinton,Tim Kaine,-0.34
18943,Clinton,Kaine,0.6378
18944,Clinton,Kaine,0.875
18945,Hillary,Kaine,0.875
18946,Clinton,Hillary,0.875
18947,Clinton,Scott Walker,-0.6705
18948,Clinton,Kaine,0.4082
18949,Elaine Quijano,Kaine,0.2617
18950,Kaine,Trump,0.0
18951,Paul Ryan,R-Wis.,0.2732
18952,David Plouffe,Hillary Clinton,0.2263
18953,Bernie Sanders,Hillary Clinton,0.2263
18954,Bernie Sanders,David Plouffe,0.2263
18955,Barack Obama,Clinton,0.3877
18956,Clinton,Plouffe,0.0
18957,Clinton,Robby Mook,0.1695
18958,Clinton,Uber,0.1695
18959,Robby Mook,Uber,0.1695
18960,Clinton,Mook,0.1779
18961,Clintons,Mook,-0.1027
18962,Clinton,Plouffe,0.3182
18963,Joel Benenson,Mandy [Grunwald,0.0
18964,Clinton,Joel Benenson,0.0
18965,Jim Margolis,Joel Benenson,0.0
18966,Jen Palmieri,Joel Benenson,0.0
18967,Clinton,Mandy [Grunwald,0.0
18968,Jim Margolis,Mandy [Grunwald,0.0
18969,Jen Palmieri,Mandy [Grunwald,0.0
18970,Clinton,Jim Margolis,0.0
18971,Clinton,Jen Palmieri,0.0
18972,Jen Palmieri,Jim Margolis,0.0
18973,Clinton,Hillary,-0.5859
18974,Bill,Clinton,-0.5859
18975,Clinton,Mook,-0.5859
18976,Bill,Hillary,-0.5859
18977,Hillary,Mook,-0.5859
18978,Bill,Mook,-0.5859
18979,Marco Rubio,Ted Cruz,-0.6249
18980,Donald Trump,Hillary Clinton,0.0
18981,Pennsylvanias,Wisconsins,0.34
18982,Bill,Plouffe,0.0772
18983,Hillary Clinton,Plouffe,0.0772
18984,Bill,Hillary Clinton,0.0772
18985,Barack Obama,Kennedy,0.0
18986,Kennedy,Reagan,0.0
18987,Barack Obama,Reagan,0.0
18988,Jeb Bush,Trump,-0.2846
18989,Bush,Jeb Bush,-0.2846
18990,Christie,Jeb Bush,-0.2846
18991,Jeb Bush,Ted Cruz,-0.2846
18992,Bush,Trump,-0.2846
18993,Christie,Trump,-0.2846
18994,Ted Cruz,Trump,-0.2846
18995,Bush,Christie,-0.2846
18996,Bush,Ted Cruz,-0.2846
18997,Christie,Ted Cruz,-0.2846
18998,Dana Milbank,Twitter,0.0
18999,Brian Kilmeade,Coulter,0.3612
19000,Fox,Kimberly Guilfoyle,0.0
19001,Eric Bolling,Fox,0.0
19002,Eric Bolling,Kimberly Guilfoyle,0.0
19003,Bloomberg,Mark Halperin,0.0
19004,Howard Fineman,Paul Manafort,0.0
19005,George W. Bush,Reagan,0.5859
19006,Corey Lewandowski,Rick Wiley,0.2263
19007,Politico,Wiley,0.0
19008,Giorno,Wiley,0.0
19009,Karen,Wiley,0.0
19010,Fineman,Paul Manafort,0.7845
19011,Donald Trump's,Eric,-0.3612
19012,Eric Trump,John Catsimatidis,0.0
19013,Barry Goldwater,Ronald Reagan’s,-0.1901
19014,Judd Gregg,Paul Ryan,0.4019
19015,Paul Ryan,Ryan,0.8573
19016,Lanhee Chen,Ryan,0.8573
19017,Lanhee Chen,Paul Ryan,0.8573
19018,Reince Priebus,Trump,0.0
19019,Reince Priebus,Ryan,0.0
19020,Ryan,Trump,0.0
19021,Jeff Sessions,Ryan,0.8176
19022,Jeff Sessions,Mitch McConnell,0.8176
19023,Mitch McConnell,Ryan,0.8176
19024,Mitch McConnell,Paul Ryan,0.1027
19025,Bill Shuster,Jeff Miller,0.25
19026,Reagan,William J. Bennett,0.1027
19027,Gregg,Jeb Bush,0.6705
19028,Gregg,John Kasich,0.6705
19029,Jeb Bush,John Kasich,0.6705
19030,D-Ind,Evan Bayh,0.34
19031,Barack Obama,Netanyahu,0.0
19032,Boehner,Dana Bash,0.2732
19033,Mitch McConnell,Netanyahu,0.0
19034,Boehner,Netanyahu,-0.4404
19035,D-Nev,Harry Reid,0.0
19036,Barack Obama,Jamie Dimon,0.4939
19037,D-Md,Joe Crowley,0.4404
19038,Carolyn Maloney,Greg Meeks,0.4019
19039,Jeb Bush,Obama,-0.8481
19040,Caroline,Ted Cruz,-0.296
19041,Catherine,Ted Cruz,-0.296
19042,Caroline,Catherine,-0.296
19043,Donald Trump,John Kasich,0.0258
19044,Cruz,Donald Trump,0.0258
19045,Cruz,John Kasich,0.0258
19046,John Kasich,Ted Cruz,-0.128
19047,Donald Trump,Ted Cruz,-0.128
19048,Donald Trump,John Kasich,-0.128
19049,Cruz,Kasich,0.0
19050,Cruz,Kasich,0.6124
19051,Cruz,Donald,-0.4767
19052,Donald,Kasich,-0.4767
19053,Cruz,Kasich,-0.4767
19054,Cruz,Trump,-0.3818
19055,Cruz,Kasich,0.4939
19056,Bill,Hillary Clinton,0.7402
19057,Donald Trump,Ted Cruz,0.4215
19058,Donald Trump,John Kasich,0.4215
19059,John Kasich,Ted Cruz,0.4215
19060,John Kasich,Ted Cruz,0.6124
19061,Cruz,Kasich,0.0
19062,Cruz,Kasich,-0.5448
19063,Hollande,Kerry,-0.7003
19064,Arshad Mohammed,Nicolas Bertin,0.0
19065,Arshad Mohammed,Chine Labbe,0.0
19066,Andrew Callus,Arshad Mohammed,0.0
19067,Arshad Mohammed,James Regan,0.0
19068,Arshad Mohammed,Tom Heneghan,0.0
19069,Chine Labbe,Nicolas Bertin,0.0
19070,Andrew Callus,Nicolas Bertin,0.0
19071,James Regan,Nicolas Bertin,0.0
19072,Nicolas Bertin,Tom Heneghan,0.0
19073,Andrew Callus,Chine Labbe,0.0
19074,Chine Labbe,James Regan,0.0
19075,Chine Labbe,Tom Heneghan,0.0
19076,Andrew Callus,James Regan,0.0
19077,Andrew Callus,Tom Heneghan,0.0
19078,James Regan,Tom Heneghan,0.0
19079,Bernie Sanders,Hillary Clinton,0.0516
19080,Hillary Clinton,Mr Sanders,-0.3818
19081,Al Gore's,Hillary Clinton,-0.0772
19082,Donald Trump,Hillary Clinton,-0.9628
19083,Donald Trump,Obama,0.0
19084,Clinton,Clinton,-0.4019
19085,Clinton,Sidney Blumenthal,-0.4019
19086,Chris Stevens,Clinton,-0.4019
19087,Clinton,Sidney Blumenthal,-0.4019
19088,Chris Stevens,Clinton,-0.4019
19089,Chris Stevens,Sidney Blumenthal,-0.4019
19090,Blumenthal,Clinton,0.0
19091,R-S.C.,Trey Gowdy,-0.7964
19092,Blumenthal,Trey Gowdy,-0.7964
19093,Stevens,Trey Gowdy,-0.7964
19094,Blumenthal,R-S.C.,-0.7964
19095,R-S.C.,Stevens,-0.7964
19096,Blumenthal,Stevens,-0.7964
19097,Clinton,Stevens,0.1027
19098,Clinton,Stevens,0.0
19099,Jim Jordan,R-Ohio,-0.6908
19100,Clinton,Jim Jordan,-0.6908
19101,Clinton,R-Ohio,-0.6908
19102,Clinton,Stevens,-0.5574
19103,R-Ind.,Susan Brooks,-0.4215
19104,Clinton,Susan Brooks,-0.4215
19105,Stevens,Susan Brooks,-0.4215
19106,Clinton,R-Ind.,-0.4215
19107,R-Ind.,Stevens,-0.4215
19108,Clinton,Stevens,-0.4215
19109,Brooks,Clinton,-0.296
19110,Clinton,Stevens,-0.296
19111,Brooks,Stevens,-0.296
19112,Clinton,Stevens,-0.6705
19113,Biden,Clinton,-0.0258
19114,D-Md,Elijah Cummings,-0.0798
19115,Clinton,Gowdy,0.34
19116,Clinton,Obama,-0.4939
