,nodeA,nodeB,polarity
14101,Retired Brigadier,Robert F. Titus,0.05000000000000004
14102,Retired Brigadier,Retired Brigadier,0.05000000000000004
14103,Retired Brigadier,William O. Walsh,0.05000000000000004
14104,Retired Brigadier,Retired Brigadier,0.05000000000000004
14105,Retired Brigadier,Robert V. Woods,0.05000000000000004
14106,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14107,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14108,Bruce Miketinac,Thomas J. Lennon,0.05000000000000004
14109,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14110,Bert Mizusawa,Thomas J. Lennon,0.05000000000000004
14111,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14112,Harold C. Morgan,Thomas J. Lennon,0.05000000000000004
14113,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14114,Stephen Mundt,Thomas J. Lennon,0.05000000000000004
14115,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14116,Mike Neil,Thomas J. Lennon,0.05000000000000004
14117,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14118,Robert V. Paschon,Thomas J. Lennon,0.05000000000000004
14119,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14120,Mark D. Scraba,Thomas J. Lennon,0.05000000000000004
14121,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14122,George L. Schulstad,Thomas J. Lennon,0.05000000000000004
14123,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14124,Richard M. Tabor,Thomas J. Lennon,0.05000000000000004
14125,Hugh B. Tant III,Thomas J. Lennon,0.05000000000000004
14126,Thomas J. Lennon,Troy Tolbert,0.05000000000000004
14127,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14128,Robert F. Titus,Thomas J. Lennon,0.05000000000000004
14129,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14130,Thomas J. Lennon,William O. Walsh,0.05000000000000004
14131,Retired Brigadier,Thomas J. Lennon,0.05000000000000004
14132,Robert V. Woods,Thomas J. Lennon,0.05000000000000004
14133,James “Ace” Lyons,Thomas J. Lennon,0.05000000000000004
14134,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14135,Retired Brigadier,Retired Brigadier,0.05000000000000004
14136,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14137,Retired Brigadier,Retired Brigadier,0.05000000000000004
14138,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14139,Retired Brigadier,Retired Brigadier,0.05000000000000004
14140,Retired Brigadier,Stephen Mundt,0.05000000000000004
14141,Retired Brigadier,Retired Brigadier,0.05000000000000004
14142,Mike Neil,Retired Brigadier,0.05000000000000004
14143,Retired Brigadier,Retired Brigadier,0.05000000000000004
14144,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14145,Retired Brigadier,Retired Brigadier,0.05000000000000004
14146,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14147,Retired Brigadier,Retired Brigadier,0.05000000000000004
14148,George L. Schulstad,Retired Brigadier,0.05000000000000004
14149,Retired Brigadier,Retired Brigadier,0.05000000000000004
14150,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14151,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14152,Retired Brigadier,Troy Tolbert,0.05000000000000004
14153,Retired Brigadier,Retired Brigadier,0.05000000000000004
14154,Retired Brigadier,Robert F. Titus,0.05000000000000004
14155,Retired Brigadier,Retired Brigadier,0.05000000000000004
14156,Retired Brigadier,William O. Walsh,0.05000000000000004
14157,Retired Brigadier,Retired Brigadier,0.05000000000000004
14158,Retired Brigadier,Robert V. Woods,0.05000000000000004
14159,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14160,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14161,Bert Mizusawa,Bruce Miketinac,0.05000000000000004
14162,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14163,Bruce Miketinac,Harold C. Morgan,0.05000000000000004
14164,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14165,Bruce Miketinac,Stephen Mundt,0.05000000000000004
14166,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14167,Bruce Miketinac,Mike Neil,0.05000000000000004
14168,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14169,Bruce Miketinac,Robert V. Paschon,0.05000000000000004
14170,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14171,Bruce Miketinac,Mark D. Scraba,0.05000000000000004
14172,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14173,Bruce Miketinac,George L. Schulstad,0.05000000000000004
14174,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14175,Bruce Miketinac,Richard M. Tabor,0.05000000000000004
14176,Bruce Miketinac,Hugh B. Tant III,0.05000000000000004
14177,Bruce Miketinac,Troy Tolbert,0.05000000000000004
14178,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14179,Bruce Miketinac,Robert F. Titus,0.05000000000000004
14180,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14181,Bruce Miketinac,William O. Walsh,0.05000000000000004
14182,Bruce Miketinac,Retired Brigadier,0.05000000000000004
14183,Bruce Miketinac,Robert V. Woods,0.05000000000000004
14184,Bruce Miketinac,James “Ace” Lyons,0.05000000000000004
14185,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14186,Retired Brigadier,Retired Brigadier,0.05000000000000004
14187,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14188,Retired Brigadier,Retired Brigadier,0.05000000000000004
14189,Retired Brigadier,Stephen Mundt,0.05000000000000004
14190,Retired Brigadier,Retired Brigadier,0.05000000000000004
14191,Mike Neil,Retired Brigadier,0.05000000000000004
14192,Retired Brigadier,Retired Brigadier,0.05000000000000004
14193,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14194,Retired Brigadier,Retired Brigadier,0.05000000000000004
14195,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14196,Retired Brigadier,Retired Brigadier,0.05000000000000004
14197,George L. Schulstad,Retired Brigadier,0.05000000000000004
14198,Retired Brigadier,Retired Brigadier,0.05000000000000004
14199,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14200,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14201,Retired Brigadier,Troy Tolbert,0.05000000000000004
14202,Retired Brigadier,Retired Brigadier,0.05000000000000004
14203,Retired Brigadier,Robert F. Titus,0.05000000000000004
14204,Retired Brigadier,Retired Brigadier,0.05000000000000004
14205,Retired Brigadier,William O. Walsh,0.05000000000000004
14206,Retired Brigadier,Retired Brigadier,0.05000000000000004
14207,Retired Brigadier,Robert V. Woods,0.05000000000000004
14208,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14209,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14210,Bert Mizusawa,Harold C. Morgan,0.05000000000000004
14211,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14212,Bert Mizusawa,Stephen Mundt,0.05000000000000004
14213,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14214,Bert Mizusawa,Mike Neil,0.05000000000000004
14215,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14216,Bert Mizusawa,Robert V. Paschon,0.05000000000000004
14217,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14218,Bert Mizusawa,Mark D. Scraba,0.05000000000000004
14219,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14220,Bert Mizusawa,George L. Schulstad,0.05000000000000004
14221,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14222,Bert Mizusawa,Richard M. Tabor,0.05000000000000004
14223,Bert Mizusawa,Hugh B. Tant III,0.05000000000000004
14224,Bert Mizusawa,Troy Tolbert,0.05000000000000004
14225,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14226,Bert Mizusawa,Robert F. Titus,0.05000000000000004
14227,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14228,Bert Mizusawa,William O. Walsh,0.05000000000000004
14229,Bert Mizusawa,Retired Brigadier,0.05000000000000004
14230,Bert Mizusawa,Robert V. Woods,0.05000000000000004
14231,Bert Mizusawa,James “Ace” Lyons,0.05000000000000004
14232,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14233,Retired Brigadier,Retired Brigadier,0.05000000000000004
14234,Retired Brigadier,Stephen Mundt,0.05000000000000004
14235,Retired Brigadier,Retired Brigadier,0.05000000000000004
14236,Mike Neil,Retired Brigadier,0.05000000000000004
14237,Retired Brigadier,Retired Brigadier,0.05000000000000004
14238,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14239,Retired Brigadier,Retired Brigadier,0.05000000000000004
14240,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14241,Retired Brigadier,Retired Brigadier,0.05000000000000004
14242,George L. Schulstad,Retired Brigadier,0.05000000000000004
14243,Retired Brigadier,Retired Brigadier,0.05000000000000004
14244,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14245,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14246,Retired Brigadier,Troy Tolbert,0.05000000000000004
14247,Retired Brigadier,Retired Brigadier,0.05000000000000004
14248,Retired Brigadier,Robert F. Titus,0.05000000000000004
14249,Retired Brigadier,Retired Brigadier,0.05000000000000004
14250,Retired Brigadier,William O. Walsh,0.05000000000000004
14251,Retired Brigadier,Retired Brigadier,0.05000000000000004
14252,Retired Brigadier,Robert V. Woods,0.05000000000000004
14253,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14254,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14255,Harold C. Morgan,Stephen Mundt,0.05000000000000004
14256,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14257,Harold C. Morgan,Mike Neil,0.05000000000000004
14258,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14259,Harold C. Morgan,Robert V. Paschon,0.05000000000000004
14260,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14261,Harold C. Morgan,Mark D. Scraba,0.05000000000000004
14262,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14263,George L. Schulstad,Harold C. Morgan,0.05000000000000004
14264,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14265,Harold C. Morgan,Richard M. Tabor,0.05000000000000004
14266,Harold C. Morgan,Hugh B. Tant III,0.05000000000000004
14267,Harold C. Morgan,Troy Tolbert,0.05000000000000004
14268,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14269,Harold C. Morgan,Robert F. Titus,0.05000000000000004
14270,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14271,Harold C. Morgan,William O. Walsh,0.05000000000000004
14272,Harold C. Morgan,Retired Brigadier,0.05000000000000004
14273,Harold C. Morgan,Robert V. Woods,0.05000000000000004
14274,Harold C. Morgan,James “Ace” Lyons,0.05000000000000004
14275,Retired Brigadier,Stephen Mundt,0.05000000000000004
14276,Retired Brigadier,Retired Brigadier,0.05000000000000004
14277,Mike Neil,Retired Brigadier,0.05000000000000004
14278,Retired Brigadier,Retired Brigadier,0.05000000000000004
14279,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14280,Retired Brigadier,Retired Brigadier,0.05000000000000004
14281,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14282,Retired Brigadier,Retired Brigadier,0.05000000000000004
14283,George L. Schulstad,Retired Brigadier,0.05000000000000004
14284,Retired Brigadier,Retired Brigadier,0.05000000000000004
14285,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14286,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14287,Retired Brigadier,Troy Tolbert,0.05000000000000004
14288,Retired Brigadier,Retired Brigadier,0.05000000000000004
14289,Retired Brigadier,Robert F. Titus,0.05000000000000004
14290,Retired Brigadier,Retired Brigadier,0.05000000000000004
14291,Retired Brigadier,William O. Walsh,0.05000000000000004
14292,Retired Brigadier,Retired Brigadier,0.05000000000000004
14293,Retired Brigadier,Robert V. Woods,0.05000000000000004
14294,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14295,Retired Brigadier,Stephen Mundt,0.05000000000000004
14296,Mike Neil,Stephen Mundt,0.05000000000000004
14297,Retired Brigadier,Stephen Mundt,0.05000000000000004
14298,Robert V. Paschon,Stephen Mundt,0.05000000000000004
14299,Retired Brigadier,Stephen Mundt,0.05000000000000004
14300,Mark D. Scraba,Stephen Mundt,0.05000000000000004
14301,Retired Brigadier,Stephen Mundt,0.05000000000000004
14302,George L. Schulstad,Stephen Mundt,0.05000000000000004
14303,Retired Brigadier,Stephen Mundt,0.05000000000000004
14304,Richard M. Tabor,Stephen Mundt,0.05000000000000004
14305,Hugh B. Tant III,Stephen Mundt,0.05000000000000004
14306,Stephen Mundt,Troy Tolbert,0.05000000000000004
14307,Retired Brigadier,Stephen Mundt,0.05000000000000004
14308,Robert F. Titus,Stephen Mundt,0.05000000000000004
14309,Retired Brigadier,Stephen Mundt,0.05000000000000004
14310,Stephen Mundt,William O. Walsh,0.05000000000000004
14311,Retired Brigadier,Stephen Mundt,0.05000000000000004
14312,Robert V. Woods,Stephen Mundt,0.05000000000000004
14313,James “Ace” Lyons,Stephen Mundt,0.05000000000000004
14314,Mike Neil,Retired Brigadier,0.05000000000000004
14315,Retired Brigadier,Retired Brigadier,0.05000000000000004
14316,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14317,Retired Brigadier,Retired Brigadier,0.05000000000000004
14318,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14319,Retired Brigadier,Retired Brigadier,0.05000000000000004
14320,George L. Schulstad,Retired Brigadier,0.05000000000000004
14321,Retired Brigadier,Retired Brigadier,0.05000000000000004
14322,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14323,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14324,Retired Brigadier,Troy Tolbert,0.05000000000000004
14325,Retired Brigadier,Retired Brigadier,0.05000000000000004
14326,Retired Brigadier,Robert F. Titus,0.05000000000000004
14327,Retired Brigadier,Retired Brigadier,0.05000000000000004
14328,Retired Brigadier,William O. Walsh,0.05000000000000004
14329,Retired Brigadier,Retired Brigadier,0.05000000000000004
14330,Retired Brigadier,Robert V. Woods,0.05000000000000004
14331,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14332,Mike Neil,Retired Brigadier,0.05000000000000004
14333,Mike Neil,Robert V. Paschon,0.05000000000000004
14334,Mike Neil,Retired Brigadier,0.05000000000000004
14335,Mark D. Scraba,Mike Neil,0.05000000000000004
14336,Mike Neil,Retired Brigadier,0.05000000000000004
14337,George L. Schulstad,Mike Neil,0.05000000000000004
14338,Mike Neil,Retired Brigadier,0.05000000000000004
14339,Mike Neil,Richard M. Tabor,0.05000000000000004
14340,Hugh B. Tant III,Mike Neil,0.05000000000000004
14341,Mike Neil,Troy Tolbert,0.05000000000000004
14342,Mike Neil,Retired Brigadier,0.05000000000000004
14343,Mike Neil,Robert F. Titus,0.05000000000000004
14344,Mike Neil,Retired Brigadier,0.05000000000000004
14345,Mike Neil,William O. Walsh,0.05000000000000004
14346,Mike Neil,Retired Brigadier,0.05000000000000004
14347,Mike Neil,Robert V. Woods,0.05000000000000004
14348,James “Ace” Lyons,Mike Neil,0.05000000000000004
14349,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14350,Retired Brigadier,Retired Brigadier,0.05000000000000004
14351,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14352,Retired Brigadier,Retired Brigadier,0.05000000000000004
14353,George L. Schulstad,Retired Brigadier,0.05000000000000004
14354,Retired Brigadier,Retired Brigadier,0.05000000000000004
14355,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14356,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14357,Retired Brigadier,Troy Tolbert,0.05000000000000004
14358,Retired Brigadier,Retired Brigadier,0.05000000000000004
14359,Retired Brigadier,Robert F. Titus,0.05000000000000004
14360,Retired Brigadier,Retired Brigadier,0.05000000000000004
14361,Retired Brigadier,William O. Walsh,0.05000000000000004
14362,Retired Brigadier,Retired Brigadier,0.05000000000000004
14363,Retired Brigadier,Robert V. Woods,0.05000000000000004
14364,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14365,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14366,Mark D. Scraba,Robert V. Paschon,0.05000000000000004
14367,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14368,George L. Schulstad,Robert V. Paschon,0.05000000000000004
14369,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14370,Richard M. Tabor,Robert V. Paschon,0.05000000000000004
14371,Hugh B. Tant III,Robert V. Paschon,0.05000000000000004
14372,Robert V. Paschon,Troy Tolbert,0.05000000000000004
14373,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14374,Robert F. Titus,Robert V. Paschon,0.05000000000000004
14375,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14376,Robert V. Paschon,William O. Walsh,0.05000000000000004
14377,Retired Brigadier,Robert V. Paschon,0.05000000000000004
14378,Robert V. Paschon,Robert V. Woods,0.05000000000000004
14379,James “Ace” Lyons,Robert V. Paschon,0.05000000000000004
14380,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14381,Retired Brigadier,Retired Brigadier,0.05000000000000004
14382,George L. Schulstad,Retired Brigadier,0.05000000000000004
14383,Retired Brigadier,Retired Brigadier,0.05000000000000004
14384,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14385,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14386,Retired Brigadier,Troy Tolbert,0.05000000000000004
14387,Retired Brigadier,Retired Brigadier,0.05000000000000004
14388,Retired Brigadier,Robert F. Titus,0.05000000000000004
14389,Retired Brigadier,Retired Brigadier,0.05000000000000004
14390,Retired Brigadier,William O. Walsh,0.05000000000000004
14391,Retired Brigadier,Retired Brigadier,0.05000000000000004
14392,Retired Brigadier,Robert V. Woods,0.05000000000000004
14393,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14394,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14395,George L. Schulstad,Mark D. Scraba,0.05000000000000004
14396,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14397,Mark D. Scraba,Richard M. Tabor,0.05000000000000004
14398,Hugh B. Tant III,Mark D. Scraba,0.05000000000000004
14399,Mark D. Scraba,Troy Tolbert,0.05000000000000004
14400,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14401,Mark D. Scraba,Robert F. Titus,0.05000000000000004
14402,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14403,Mark D. Scraba,William O. Walsh,0.05000000000000004
14404,Mark D. Scraba,Retired Brigadier,0.05000000000000004
14405,Mark D. Scraba,Robert V. Woods,0.05000000000000004
14406,James “Ace” Lyons,Mark D. Scraba,0.05000000000000004
14407,George L. Schulstad,Retired Brigadier,0.05000000000000004
14408,Retired Brigadier,Retired Brigadier,0.05000000000000004
14409,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14410,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14411,Retired Brigadier,Troy Tolbert,0.05000000000000004
14412,Retired Brigadier,Retired Brigadier,0.05000000000000004
14413,Retired Brigadier,Robert F. Titus,0.05000000000000004
14414,Retired Brigadier,Retired Brigadier,0.05000000000000004
14415,Retired Brigadier,William O. Walsh,0.05000000000000004
14416,Retired Brigadier,Retired Brigadier,0.05000000000000004
14417,Retired Brigadier,Robert V. Woods,0.05000000000000004
14418,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14419,George L. Schulstad,Retired Brigadier,0.05000000000000004
14420,George L. Schulstad,Richard M. Tabor,0.05000000000000004
14421,George L. Schulstad,Hugh B. Tant III,0.05000000000000004
14422,George L. Schulstad,Troy Tolbert,0.05000000000000004
14423,George L. Schulstad,Retired Brigadier,0.05000000000000004
14424,George L. Schulstad,Robert F. Titus,0.05000000000000004
14425,George L. Schulstad,Retired Brigadier,0.05000000000000004
14426,George L. Schulstad,William O. Walsh,0.05000000000000004
14427,George L. Schulstad,Retired Brigadier,0.05000000000000004
14428,George L. Schulstad,Robert V. Woods,0.05000000000000004
14429,George L. Schulstad,James “Ace” Lyons,0.05000000000000004
14430,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14431,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14432,Retired Brigadier,Troy Tolbert,0.05000000000000004
14433,Retired Brigadier,Retired Brigadier,0.05000000000000004
14434,Retired Brigadier,Robert F. Titus,0.05000000000000004
14435,Retired Brigadier,Retired Brigadier,0.05000000000000004
14436,Retired Brigadier,William O. Walsh,0.05000000000000004
14437,Retired Brigadier,Retired Brigadier,0.05000000000000004
14438,Retired Brigadier,Robert V. Woods,0.05000000000000004
14439,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14440,Hugh B. Tant III,Richard M. Tabor,0.05000000000000004
14441,Richard M. Tabor,Troy Tolbert,0.05000000000000004
14442,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14443,Richard M. Tabor,Robert F. Titus,0.05000000000000004
14444,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14445,Richard M. Tabor,William O. Walsh,0.05000000000000004
14446,Retired Brigadier,Richard M. Tabor,0.05000000000000004
14447,Richard M. Tabor,Robert V. Woods,0.05000000000000004
14448,James “Ace” Lyons,Richard M. Tabor,0.05000000000000004
14449,Hugh B. Tant III,Troy Tolbert,0.05000000000000004
14450,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14451,Hugh B. Tant III,Robert F. Titus,0.05000000000000004
14452,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14453,Hugh B. Tant III,William O. Walsh,0.05000000000000004
14454,Hugh B. Tant III,Retired Brigadier,0.05000000000000004
14455,Hugh B. Tant III,Robert V. Woods,0.05000000000000004
14456,Hugh B. Tant III,James “Ace” Lyons,0.05000000000000004
14457,Retired Brigadier,Troy Tolbert,0.05000000000000004
14458,Robert F. Titus,Troy Tolbert,0.05000000000000004
14459,Retired Brigadier,Troy Tolbert,0.05000000000000004
14460,Troy Tolbert,William O. Walsh,0.05000000000000004
14461,Retired Brigadier,Troy Tolbert,0.05000000000000004
14462,Robert V. Woods,Troy Tolbert,0.05000000000000004
14463,James “Ace” Lyons,Troy Tolbert,0.05000000000000004
14464,Retired Brigadier,Robert F. Titus,0.05000000000000004
14465,Retired Brigadier,Retired Brigadier,0.05000000000000004
14466,Retired Brigadier,William O. Walsh,0.05000000000000004
14467,Retired Brigadier,Retired Brigadier,0.05000000000000004
14468,Retired Brigadier,Robert V. Woods,0.05000000000000004
14469,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14470,Retired Brigadier,Robert F. Titus,0.05000000000000004
14471,Robert F. Titus,William O. Walsh,0.05000000000000004
14472,Retired Brigadier,Robert F. Titus,0.05000000000000004
14473,Robert F. Titus,Robert V. Woods,0.05000000000000004
14474,James “Ace” Lyons,Robert F. Titus,0.05000000000000004
14475,Retired Brigadier,William O. Walsh,0.05000000000000004
14476,Retired Brigadier,Retired Brigadier,0.05000000000000004
14477,Retired Brigadier,Robert V. Woods,0.05000000000000004
14478,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14479,Retired Brigadier,William O. Walsh,0.05000000000000004
14480,Robert V. Woods,William O. Walsh,0.05000000000000004
14481,James “Ace” Lyons,William O. Walsh,0.05000000000000004
14482,Retired Brigadier,Robert V. Woods,0.05000000000000004
14483,James “Ace” Lyons,Retired Brigadier,0.05000000000000004
14484,James “Ace” Lyons,Robert V. Woods,0.05000000000000004
14485,Donald Trump,Hillary Clinton,0.13
14486,Jill Stein,The Yale Record,0.0
14487,Bill,Hillary Clinton,0.3
14488,Bill,Donald Trump,0.3
14489,Donald Trump,Hillary Clinton,0.3
14490,Paul Nehlen,Paul Ryan,-0.08888888888888889
14491,Paul Nehlen,Ryan,0.4
14492,Paul Nehlen,Paul Ryan,0.5
14493,Guy,Paul Ryan,0.0
14494,Paul Ryan,a Paul Nehlen,0.15
14495,Bill Clinton,Wayne MADSEN,0.0
14496,Bill Clinton,Hillary,0.26666666666666666
14497,Bonnie,Hillary,0.26666666666666666
14498,Clyde,Hillary,0.26666666666666666
14499,Bill Clinton,Bonnie,0.26666666666666666
14500,Bill Clinton,Clyde,0.26666666666666666
14501,Bonnie,Clyde,0.26666666666666666
14502,Bonnie,Clintons,0.08888888888888886
14503,Clintons,Clyde,0.08888888888888886
14504,Al Capone,Clintons,0.08888888888888886
14505,Bonnie,Clyde,0.08888888888888886
14506,Al Capone,Bonnie,0.08888888888888886
14507,Al Capone,Clyde,0.08888888888888886
14508,Clinton,Teneo,0.0
14509,Abedin,Anthony Weiner,0.06818181818181818
14510,Abedin,Clinton,0.0
14511,Carlos Slim,Frank Giustra,0.0
14512,Bill Clinton,Doug Band,0.0
14513,Bill Clinton,Clinton,0.0
14514,Bill Clinton,Clinton,0.0
14515,Clinton,Doug Band,0.0
14516,Clinton,Doug Band,0.0
14517,Clinton,Clinton,0.0
14518,Doug Band,Hillary Clinton,0.0
14519,Abedin,Clinton,0.0
14520,Abedin,Clinton,0.018750000000000003
14521,Clinton,Doug Band,0.018750000000000003
14522,Clinton,Clinton,0.018750000000000003
14523,Clinton,John Podesta,0.018750000000000003
14524,Clinton,Clinton,0.018750000000000003
14525,Abedin,Doug Band,0.018750000000000003
14526,Abedin,Clinton,0.018750000000000003
14527,Abedin,John Podesta,0.018750000000000003
14528,Abedin,Clinton,0.018750000000000003
14529,Clinton,Doug Band,0.018750000000000003
14530,Doug Band,John Podesta,0.018750000000000003
14531,Clinton,Doug Band,0.018750000000000003
14532,Clinton,John Podesta,0.018750000000000003
14533,Clinton,Clinton,0.018750000000000003
14534,Clinton,John Podesta,0.018750000000000003
14535,Clinton,Clinton,-0.16666666666666666
14536,Clinton,Jon Corzine's,-0.0002272727272727315
14537,Clinton,Obama,0.0
14538,Clinton,James Comey,-0.1875
14539,James Comey,Weiner,-0.1875
14540,Clinton,Weiner,-0.1875
14541,Richard Nixon,Ronald Reagan,0.0
14542,Bill Clinton,Richard Nixon,0.0
14543,Bill Clinton,Ronald Reagan,0.0
14544,Abedin,Clinton,-0.16666666666666666
14545,Loretta Lynch,Marc Turi,0.02500000000000001
14546,Marc Turi,Turi,0.02500000000000001
14547,Loretta Lynch,Turi,0.02500000000000001
14548,Bill Clinton,Lynch,0.02500000000000001
14549,Clinton,Hillary,-0.16287878787878787
14550,Bill Clinton,Clinton,-0.16287878787878787
14551,Bill Clinton,Hillary,-0.16287878787878787
14552,Clinton,Clinton,-0.175
14553,Clintons,Hillary Clinton,-0.27499999999999997
14554,Clinton,Comey,0.2857142857142857
14555,Clinton,Comey,0.2857142857142857
14556,Clinton,Clinton,0.2857142857142857
14557,Hillary Clinton,James Comey,0.0
14558,Hillary,Huma Abedin,0.0
14559,Anthony Weiner,Hillary,0.0
14560,Anthony Weiner,Huma Abedin,0.0
14561,Comey,Loretta Lynch,0.05000000000000002
14562,Comey,Sally Yates,0.05000000000000002
14563,Loretta Lynch,Sally Yates,0.05000000000000002
14564,Eric Holder,Matthew Miller,0.0
14565,George H. W. Bush,George Terwilliger III,0.07222222222222223
14566,Comey,George Terwilliger III,0.07222222222222223
14567,Comey,George H. W. Bush,0.07222222222222223
14568,Kurt Eichenwald,clinton,-0.00833333333333334
14569,Comey,Kurt Eichenwald,-0.7249999999999999
14570,Donald Trump’s,Lara Trump,-0.30000000000000004
14571,Donald,Donald Trump’s,-0.30000000000000004
14572,Comey,Donald Trump’s,-0.30000000000000004
14573,Donald,Lara Trump,-0.30000000000000004
14574,Comey,Lara Trump,-0.30000000000000004
14575,Comey,Donald,-0.30000000000000004
14576,Donald Trump's,Jamie Otis,0.0
14577,Hillary,Weiner,0.0
14578,Emmanuel Saez,Gabriel Zucman,0.39642857142857146
14579,Gordon Duff,Gordon Duff,0.0
14580,Gordon Duff,Ian Greenhalgh,0.0
